AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,Frontal,Temporal,Parietal,Occipital,Fronto-central,Participant,Game,Emotion
13.2001,-42.1087,9.4214,28.165,47.431,-91.1695,2.8429,-95.4308,-25.5264,-26.391,63.3019,-13.9323,-27.6185,-46.6577,-5.843450000000001,-37.1381,24.684800000000003,-25.9587,-46.29395,S21,G1,Boredom
8.9509,-40.076,8.3623,25.9814,36.1894,-99.7994,-2.76,-84.9392,-16.5865,-23.3263,73.6037,-6.6756,-17.5169,-46.328,-10.065233333333332,-31.92245,33.46405,-19.9564,-43.8496,S21,G1,Boredom
15.8226,-47.0552,13.2934,34.7938,37.4748,-103.1733,2.8384,-76.386,-7.1951,-26.371,83.2875,-3.8058,-15.9717,-57.6483,-8.140649999999999,-36.81,39.74085,-16.78305,-36.7738,S21,G1,Boredom
0.77321,-50.6517,5.0875,22.3344,39.672,-99.4526,4.1494,-81.1862,-8.2456,-23.3075,87.1312,-2.0962,-29.1134,-55.893,-13.706198333333337,-42.5032,42.517500000000005,-15.77655,-38.5184,S21,G1,Boredom
-6.41,-33.5126,11.6968,17.0438,29.3892,-79.3854,5.8759,-72.3645,-2.8119,-7.809,81.9038,7.9071,-25.6138,-38.4394,-10.196366666666668,-32.0266,44.90545,-5.31045,-33.2443,S21,G1,Boredom
8.0746,-17.4018,24.3297,30.1212,23.1811,-60.5223,-1.8849,-54.6873,-3.1369,2.7598,87.3613,5.9514,-13.7052,-36.8983,1.2970833333333331,-25.30175,46.65635,-0.18855,-28.2861,S21,G1,Boredom
17.1971,-13.9376,30.2782,31.0064,22.284,-51.5064,-1.2771,-53.8758,-15.2955,-11.5057,91.5029,13.9901,-8.4381,-48.7844,5.8869500000000015,-28.61125,52.7465,-13.4006,-27.57645,S21,G1,Boredom
7.2753,-15.0768,30.437,15.046,14.0329,-45.453,4.726,-60.5208,-18.3293,-17.9522,84.0372,17.1022,-20.7729,-51.0191,1.043566666666666,-35.896,50.5697,-18.14075,-27.8974,S21,G1,Boredom
9.8013,-15.1598,26.6348,12.4387,18.1294,-30.8728,5.429,-49.975,-5.3765,-8.9731,87.8846,4.2221,-27.4285,-33.858,3.495266666666668,-30.64325,46.05335,-7.1748,-22.273,S21,G1,Boredom
0.32324,-20.1776,32.9388,17.618,22.9682,-23.0948,11.0298,-47.9645,-0.11486,-17.3247,94.4641,-2.9453,-11.9543,-35.0614,5.095973333333332,-23.50785,45.7594,-8.71978,-18.46735,S21,G1,Boredom
-7.1044,-6.6192,45.0625,29.8962,34.9244,-8.3739,24.468,-42.6179,9.2753,-5.9135,102.8962,11.3314,2.863,-47.0577,14.630933333333331,-22.09735,57.1138,1.6808999999999998,-9.07495,S21,G1,Boredom
-9.1474,-0.78931,43.0753,20.6946,27.3971,-8.3647,18.7784,-34.628,8.2255,2.8367,97.4395,13.3436,-2.5188,-41.9869,12.144265,-22.25285,55.39155,5.5311,-7.924799999999999,S21,G1,Boredom
-8.5986,-8.644,34.5642,11.5509,18.8388,-16.7533,3.5517,-28.5984,7.732,-7.2106,84.6786,4.641,-16.4677,-33.5407,5.159666666666667,-25.0042,44.6598,0.2606999999999999,-12.52335,S21,G1,Boredom
6.0173,1.7522,46.5904,24.9578,22.6465,-5.8706,11.5112,-28.8589,3.3166,-14.6805,86.5119,2.387,-8.2946,-45.6282,16.015600000000003,-26.9614,44.44945,-5.6819500000000005,-8.673849999999998,S21,G1,Boredom
12.2994,3.6221,37.597,23.1889,10.4232,-1.5673,-2.0201,-41.2274,-8.7355,-18.7382,83.2972,-6.6458,-14.7105,-56.9905,14.26055,-35.8505,38.325700000000005,-13.73685,-21.62375,S21,G1,Boredom
7.6099,0.44175,28.4271,10.9316,5.8463,1.4897,-8.8129,-37.4948,-4.2598,-12.6758,76.3238,7.853,-13.8283,-44.1396,9.124391666666666,-28.98395,42.0884,-8.4678,-23.15385,S21,G1,Boredom
7.648,-8.9681,29.1912,-3.8243,-0.92431,3.8701,-7.7904,-37.7139,-14.376,-18.3351,61.3736,14.5186,-20.4069,-28.1559,4.498765,-24.2814,37.9461,-16.35555,-22.75215,S21,G1,Boredom
21.2891,1.4471,38.3043,-9.7437,-2.8448,17.7379,2.5551,-34.4636,-9.5624,-10.3205,65.5932,3.7695,-29.0595,-20.5396,11.03165,-24.79955,34.681349999999995,-9.94145,-15.95425,S21,G1,Boredom
16.2826,5.805,43.4143,4.9409,-5.1439,30.7736,7.834,-25.975,-3.5564,-9.2075,67.0899,7.9881,-32.7492,-25.728,16.012083333333333,-29.2386,37.539,-6.38195,-9.0705,S21,G1,Boredom
5.9223,0.02444,45.2552,10.3005,-1.377,25.4217,3.9077,-11.0812,-7.7869,-11.1238,70.4728,10.9661,-20.4125,-27.6416,14.257856666666669,-24.027050000000003,40.71945,-9.45535,-3.5867500000000003,S21,G1,Boredom
14.9508,-0.47126,42.0457,2.2737,-6.7281,20.4387,3.179,0.94247,-13.7409,-6.9996,77.6032,5.8629,-11.779,-24.5013,12.084923333333334,-18.14015,41.73305,-10.37025,2.060735,S21,G1,Boredom
-0.04626,1.0392,30.1387,-10.2095,-20.4244,19.7061,3.482,-10.4734,-15.3852,-6.0859,70.4782,6.9933,-19.469,-37.1312,3.3673066666666664,-28.3001,38.73575,-10.73555,-3.4957,S21,G1,Boredom
-9.1558,-4.9501,31.2938,-2.6834,-10.5313,14.5728,5.2481,-23.945,-1.6215,-0.78218,74.1506,18.4268,-19.2884,-49.0034,3.091000000000001,-34.1459,46.2887,-1.20184,-9.34845,S21,G1,Boredom
-11.57,-14.5302,31.3922,-5.4849,-3.9724,-0.12969,-1.9803,-31.1268,3.4152,-3.6978,76.617,9.4191,-13.1916,-60.1632,-0.715831666666667,-36.6774,43.01805,-0.1412999999999999,-16.55355,S21,G1,Boredom
-13.8393,0.44164,40.3733,2.7462,2.192,8.7676,12.2385,-15.1592,17.0384,-1.5009,82.8846,7.8665,-1.5355,-51.2947,6.78024,-26.4151,45.37555,7.76875,-1.46035,S21,G1,Boredom
-25.3552,1.625,38.4451,13.9403,5.5182,12.6868,18.641,-20.9409,17.4979,-0.91662,79.3933,6.9002,-14.7772,-45.7468,7.810033333333333,-30.262,43.14675,8.29064,-1.1499500000000005,S21,G1,Boredom
-11.4871,1.0337,50.2384,25.4516,13.5829,19.3339,19.9913,-15.2397,23.8563,13.2384,85.0015,20.5862,-14.3853,-31.6427,16.3589,-23.014000000000003,52.79385,18.54735,2.3758,S21,G1,Boredom
-11.7859,-2.9789,53.3734,10.095,11.7799,12.2473,15.8288,-7.4113,17.4859,-1.1626,74.9624,25.5004,-11.5467,-23.8177,12.1218,-17.682199999999998,50.2314,8.16165,4.20875,S21,G1,Boredom
-12.0663,-0.82508,53.1335,9.4893,16.0117,7.5605,14.8791,-4.004,6.5587,-12.9459,66.5136,21.0068,-5.9153,-34.2426,12.21727,-20.078950000000003,43.7602,-3.1936,5.43755,S21,G1,Boredom
-3.934,-7.1963,44.5132,23.0199,6.6552,0.68709,6.5781,-11.1711,3.6964,1.9308,58.078,18.2642,-13.9562,-45.5224,10.624181666666669,-29.7393,38.1711,2.8136,-2.2964999999999995,S21,G1,Boredom
2.2286,-4.789,41.8429,28.7756,-0.65817,-5.2807,-0.73158,-15.4399,7.4252,9.9393,57.5564,10.2543,-24.9714,-28.691,10.353205,-26.8312,33.90535,8.68225,-8.08574,S21,G1,Boredom
6.0463,4.3883,45.2589,16.184,-1.6067,-11.8779,-3.6498,-22.415,-0.92192,-4.757,62.0055,10.628,-28.4121,-12.8695,9.73215,-20.6408,36.31675,-2.83946,-13.0324,S21,G1,Boredom
10.1274,7.5823,50.9391,15.7067,0.95853,-9.6839,0.025533,-20.5773,-3.3363,-12.596,56.8029,24.0903,-20.2876,-7.208,12.605021666666666,-13.747800000000002,40.4466,-7.96615,-10.2758835,S21,G1,Boredom
4.0874,-4.2319,51.34,23.1601,4.3583,-6.6341,-3.4333,-14.897,2.2961,-0.48091,39.2948,16.446,-22.5267,-15.1713,12.0133,-18.849,27.870400000000004,0.907595,-9.16515,S21,G1,Boredom
4.8297,-5.9531,45.2961,20.783,6.0728,-4.2601,-6.1898,-13.0156,0.18333,2.5114,39.6787,3.6062,-28.0896,-8.334,11.128066666666667,-18.2118,21.64245,1.347365,-9.6027,S21,G1,Boredom
-5.3376,2.3057,29.7373,8.67,-8.3916,-6.9675,-10.7584,-15.1987,-1.8032,-6.5293,51.398,3.3893,-30.3557,-21.934,3.33605,-26.14485,27.39365,-4.16625,-12.97855,S21,G1,Boredom
-12.9194,9.0818,29.9291,20.0038,-10.5802,4.3161,-4.1859,-8.3597,12.405,1.7645,62.4141,13.064,-18.6563,-34.7179,6.638533333333332,-26.6871,37.73905,7.08475,-6.2728,S21,G1,Boredom
-19.0587,0.63491,36.0354,24.7296,3.8827,15.9092,-0.97123,-1.9321,25.7607,15.7587,63.0644,21.1697,-3.4369,-18.5349,10.355518333333334,-10.9859,42.11705,20.7597,-1.451665,S21,G1,Boredom
-31.2491,-3.8484,34.3675,16.8255,4.144,27.3029,1.5563,7.5685,27.1299,24.9135,67.6768,33.9995,0.9426,-3.3228,7.923733333333335,-1.1901,50.83815,26.0217,4.5624,S21,G1,Boredom
-28.3866,4.2845,29.3419,14.8285,3.8954,33.5668,10.3534,6.1269,20.5626,21.4427,74.4818,46.0595,-6.0285,8.2359,9.588416666666667,1.1037000000000003,60.27065,21.00265,8.24015,S21,G1,Boredom
-12.5834,-0.41734,37.9532,7.519,14.0334,17.4528,13.1895,-8.3407,17.8476,13.7363,58.6536,42.7535,-4.1845,1.321,10.65961,-1.43175,50.70355,15.79195,2.4244000000000003,S21,G1,Boredom
-4.6916,-0.39183,49.5036,8.0549,10.2284,11.2438,9.4341,-11.027,17.7647,8.9606,49.2078,34.2618,0.017077,-4.6848,12.324545,-2.3338615000000003,41.7348,13.36265,-0.7964499999999992,S21,G1,Boredom
4.4795,-2.3443,50.4844,13.4976,-3.2268,20.4462,9.8556,0.50013,11.7594,6.447,60.3554,35.1696,-5.91,-18.5037,13.889433333333336,-12.20685,47.7625,9.1032,5.177865000000001,S21,G1,Boredom
6.1862,-10.1052,49.4318,10.7132,4.8693,21.1959,6.3012,-4.4679,12.0418,1.1221,61.4011,26.1454,-15.4329,-26.0116,13.7152,-20.722250000000003,43.77325,6.58195,0.9166499999999996,S21,G1,Boredom
-3.5692,-0.11558,44.9837,8.5882,12.9729,18.4419,-5.4361,-9.6331,10.8255,-4.3784,53.2723,20.1309,-15.0017,-10.3509,13.55032,-12.6763,36.7016,3.22355,-7.5346,S21,G1,Boredom
-2.3666,7.7934,43.2722,8.0729,4.2925,13.3844,-13.012,-15.9696,0.29799,-8.0667,50.0759,10.0335,-14.1016,-2.5935,12.408133333333334,-8.34755,30.0547,-3.884355,-14.4908,S21,G1,Boredom
11.8754,2.8805,48.0846,9.0703,-8.3114,9.1246,-13.713,-11.5537,-5.1517,-14.003,41.6386,-4.6685,-20.6633,-16.5379,12.120666666666668,-18.6006,18.48505,-9.57735,-12.63335,S21,G1,Boredom
22.2502,6.6592,49.15,15.4401,-13.7402,22.4056,-16.8408,3.2395,-4.8431,-15.1383,36.1773,-1.6477,-28.3135,-15.7675,17.027483333333333,-22.0405,17.2648,-9.9907,-6.800650000000001,S21,G1,Boredom
28.8173,14.1617,42.25,14.5137,-6.0012,33.9019,-15.8303,9.6873,0.38604,-8.3031,40.9212,12.5512,-25.6272,-8.8954,21.2739,-17.2613,26.7362,-3.95853,-3.0714999999999995,S21,G1,Boredom
27.0887,10.3489,36.752,-0.45712,-2.6781,22.9777,-12.905,-4.994,-2.6001,-7.8053,36.4904,10.5392,-21.1256,-22.4616,15.672013333333334,-21.7936,23.5148,-5.2027,-8.9495,S21,G1,Boredom
11.3634,3.3073,38.0041,-7.5665,-8.9373,24.0688,-10.6494,-3.9291,-0.96286,-10.7943,30.8437,4.4736,-29.2423,-22.3247,10.039966666666666,-25.7835,17.658649999999998,-5.87858,-7.28925,S21,G1,Boredom
7.9895,7.5541,34.2421,-2.6673,-13.8338,34.972,-11.4922,10.4066,4.5277,-6.6889,39.3644,18.3052,-34.8956,-7.6495,11.3761,-21.272550000000003,28.8348,-1.0806,-0.5428000000000006,S21,G1,Boredom
18.3757,6.1133,30.2126,-4.4823,-12.0162,27.9351,-11.7902,10.0055,5.2445,-5.3,37.99,14.4666,-22.9238,-5.2155,11.023033333333332,-14.06965,26.2283,-0.0277499999999997,-0.8923500000000004,S21,G1,Boredom
3.1731,-1.6622,32.8441,-5.6951,-15.7396,21.8138,-8.6135,-4.6949,6.4106,-11.4023,22.3758,-0.50138,-16.1156,-19.0026,5.789016666666666,-17.5591,10.93721,-2.4958500000000003,-6.6542,S21,G1,Boredom
-4.6483,7.8213,32.3552,-5.8476,-24.1799,27.9127,-10.566,-7.1057,-0.39431,-16.1509,10.662,-6.1264,-29.2487,-31.9624,5.568900000000002,-30.60555,2.2678000000000003,-8.272605,-8.83585,S21,G1,Boredom
9.7306,18.2171,31.4019,-4.5088,-14.8266,26.2384,-10.92,6.1617,-6.2972,-12.2189,13.9738,6.0947,-32.6551,-30.4898,11.0421,-31.57245,10.03425,-9.25805,-2.37915,S21,G1,Boredom
15.2956,6.7527,30.9995,-9.671,-20.3573,21.2064,-11.7465,11.2248,-10.3646,-18.8935,16.5921,-1.6797,-23.288,-14.5604,7.370983333333334,-18.9242,7.456199999999999,-14.62905,-0.2608499999999996,S21,G1,Boredom
5.9825,2.8908,28.6453,-7.609,-26.5437,29.3178,-10.5475,24.6513,-7.2725,-20.2292,18.0659,-6.0242,-17.4454,-20.8722,5.447283333333332,-19.1588,6.020849999999999,-13.75085,7.0519,S21,G1,Boredom
-3.2664,3.7044,28.9021,-2.2144,-21.988,24.5957,-11.8902,29.321,-4.8616,-14.0774,13.0304,-0.72371,-20.3502,-33.7199,4.955566666666667,-27.03505,6.153345,-9.4695,8.7154,S21,G1,Boredom
-9.4912,-2.9377,41.268,3.3517,-14.2489,14.7242,-4.756,15.215,1.8509,-5.8245,17.6818,6.728,-13.6969,-34.8825,5.44435,-24.2897,12.2049,-1.9868,5.2295,S21,G1,Boredom
-8.9213,-2.7619,39.0142,5.1261,-12.406,16.8037,1.4559,10.3515,7.6663,-1.5235,27.486,11.2633,-10.8996,-18.6896,6.142466666666667,-14.7946,19.37465,3.0714,5.9037,S21,G1,Boredom
-10.361,1.3548,28.7723,0.86752,-15.6127,15.7955,-5.546,17.6325,-0.69474,-0.44457,20.8983,2.6855,-23.0862,-31.6677,3.4694033333333336,-27.37695,11.7919,-0.569655,6.0432500000000005,S21,G1,Boredom
-8.2581,-1.1953,36.4293,4.2727,-14.1821,13.3665,-3.732,16.0808,-0.15929,-7.8262,10.2611,-10.81,-27.1333,-43.8677,5.072166666666667,-35.5005,-0.2744499999999998,-3.992745,6.1744,S21,G1,Boredom
-3.3178,-6.5568,43.6268,5.4976,-15.8,13.0583,6.8637,5.7317,3.3075,-20.6909,3.2247,-16.5821,-27.975,-55.3356,6.084683333333333,-41.6553,-6.6787,-8.691699999999999,6.2977,S21,G1,Boredom
-9.539,0.25692,35.5764,3.686,-19.2973,8.8171,-1.9444,-0.045005,-9.2382,-15.9927,-0.42561,-11.1429,-24.8148,-54.9303,3.25002,-39.87255,-5.784255,-12.61545,-0.9947025,S21,G1,Boredom
-1.0647,13.0821,40.3564,6.4284,-17.1519,10.264,-9.7297,14.0577,-1.7703,-10.0946,9.477,-0.59631,-9.2259,-37.5345,8.652383333333333,-23.3802,4.440345,-5.93245,2.1640000000000006,S21,G1,Boredom
3.9382,2.4205,37.9345,1.1037,-21.0618,6.6851,-10.1339,26.7718,7.2259,-23.3175,10.8839,-3.5236,-9.9313,-34.5663,5.1700333333333335,-22.2488,3.68015,-8.0458,8.31895,S21,G1,Boredom
-2.7188,1.7815,23.3126,-2.4189,-23.2544,10.7288,-7.0562,25.6593,3.336,-13.5217,12.7006,-1.8309,-23.4354,-32.9861,1.2384666666666664,-28.21075,5.43485,-5.092849999999999,9.30155,S21,G1,Boredom
-2.0615,15.7747,24.3821,-3.7564,-17.4148,7.6158,-11.078,20.6629,-6.2489,0.62347,6.5058,2.7242,-30.6483,-23.5982,4.0899833333333335,-27.12325,4.615,-2.812715,4.7924500000000005,S21,G1,Boredom
7.4455,11.5923,28.3525,-9.9518,-19.8272,-4.2014,-22.7602,16.9534,-13.2822,-13.5139,-7.9846,-3.86,-41.1563,-25.6405,2.2349833333333327,-33.3984,-5.9223,-13.39805,-2.9034000000000013,S21,G1,Boredom
11.9378,5.9587,27.6393,-14.2928,-28.5142,10.1507,-20.4066,17.9117,-1.6193,-15.888,-4.7643,-1.6529,-44.6125,-10.0021,2.1465833333333326,-27.3073,-3.2086,-8.75365,-1.2474500000000006,S21,G1,Boredom
4.307,5.6012,21.0415,-12.4477,-31.7428,21.1242,-11.2801,9.9225,-4.4856,-9.0086,-5.4669,-4.5172,-43.9117,2.1806,1.3139000000000003,-20.86555,-4.99205,-6.7471,-0.6787999999999998,S21,G1,Boredom
7.5059,10.6974,24.2247,-0.34152,-28.3569,5.7568,-10.1096,12.7844,-16.5633,-18.8399,-11.5587,-9.6785,-39.7957,-12.0502,3.24773,-25.92295,-10.6186,-17.7016,1.3373999999999997,S21,G1,Boredom
6.5617,4.6233,28.2035,3.1372,-24.1858,-4.1947,-9.9968,11.5236,-3.2227,-11.2887,0.49411,-1.6895,-23.308,-25.4272,2.357533333333333,-24.3676,-0.597695,-7.2557,0.7633999999999999,S21,G1,Boredom
-6.673,0.39438,21.5723,1.96,-20.7591,10.157,0.48059,2.9297,11.0707,3.4886,14.2921,12.5119,-8.8466,-9.8016,1.1085966666666665,-9.3241,13.402,7.27965,1.705145,S21,G1,Boredom
-12.6929,3.8284,20.7722,2.3366,-17.0443,14.7089,6.872,0.28556,14.5802,-8.351,-0.66545,14.9465,-14.7352,-5.4853,1.9848166666666671,-10.11025,7.140525,3.1146,3.57878,S21,G1,Boredom
-10.45,3.105,29.8976,4.6662,-7.6249,2.467,4.9784,1.7497,2.3461,-17.2332,-14.7255,3.6789,-19.2843,-19.2562,3.676816666666667,-19.27025,-5.5233,-7.44355,3.36405,S21,G1,Boredom
-8.3413,-5.4776,28.597,11.794,-6.6741,-0.15026,3.198,1.1505,0.72363,-2.0993,-7.8659,6.9149,-20.5965,-32.2008,3.2912900000000005,-26.39865,-0.4754999999999998,-0.687835,2.17425,S21,G1,Boredom
-6.8528,-6.1369,25.8932,13.0619,-12.2002,5.7853,6.9566,-0.89405,6.6067,-3.7274,-4.4309,8.4756,-29.2382,-24.7873,3.258416666666667,-27.01275,2.02235,1.43965,3.031275,S21,G1,Boredom
-6.9359,2.6276,32.7359,12.7724,-21.8395,2.9689,2.0949,3.6048,7.6921,-17.6038,-16.5114,-2.4043,-29.9532,-31.6954,3.7215666666666674,-30.8243,-9.45785,-4.95585,2.84985,S21,G1,Boredom
-6.0255,4.9392,42.1306,18.4263,-11.1454,7.2351,1.475,17.4886,7.7238,-16.2756,-1.4207,4.1603,-14.056,-19.4224,9.26005,-16.7392,1.3698,-4.2759,9.481800000000002,S21,G1,Boredom
-11.5905,-3.2597,31.7012,8.4307,-9.4896,4.8255,-2.564,27.5266,-0.64115,-1.1991,12.7646,12.8007,0.83821,-4.157,3.436266666666667,-1.659395,12.78265,-0.920125,12.4813,S21,G1,Boredom
-3.4868,8.2961,27.3294,5.4551,-21.267,-0.89636,-6.855,22.4178,-0.10892,1.0711,8.4923,7.5879,-13.3121,4.2167,2.5717400000000006,-4.547699999999999,8.0401,0.4810899999999999,7.7814,S21,G1,Boredom
8.0812,15.2062,31.1224,0.68354,-30.3623,2.6142,-14.8399,9.7139,-2.5717,-13.0931,-6.1172,-6.2032,-26.6134,-4.4325,4.55754,-15.52295,-6.1602,-7.8324,-2.563,S21,G1,Boredom
13.0291,10.8361,23.8223,-10.7172,-26.0713,12.8287,-20.3708,6.6618,-10.8136,-26.4075,-19.8502,-9.2877,-20.0289,-9.5993,3.9546166666666656,-14.8141,-14.56895,-18.61055,-6.8545,S21,G1,Boredom
5.8271,9.6926,17.9486,-13.531,-18.0867,-0.28741,-13.7148,9.7189,-2.7561,-24.7744,-4.5592,-4.2852,-26.235,-23.1234,0.2605316666666666,-24.6792,-4.4222,-13.76525,-1.9979500000000003,S21,G1,Boredom
1.5264,14.0496,22.7978,-2.8421,-19.9641,-14.0992,-3.0148,12.0992,6.2989,-10.4474,5.3691,-4.0281,-36.5149,-35.836,0.2447333333333337,-36.17545,0.6705000000000001,-2.07425,4.542199999999999,S21,G1,Boredom
5.8796,10.7369,20.9361,1.7742,-27.163,-3.8699,-7.2787,5.94,-2.4749,-15.2529,-1.3738,-10.2072,-27.9032,-44.9955,1.3823166666666664,-36.44935,-5.7905,-8.863900000000001,-0.6693499999999997,S21,G1,Boredom
13.4294,5.1546,18.6929,0.67974,-22.5692,-0.67376,-8.8175,3.6091,-2.3259,-17.3007,-12.1555,-8.6068,-20.3015,-28.1958,2.4522800000000005,-24.24865,-10.38115,-9.8133,-2.6042000000000005,S21,G1,Boredom
6.6966,7.8079,19.5464,6.565,-22.2035,-14.7333,-8.2885,4.38,2.7522,-21.2021,-12.4146,-6.1153,-23.0354,-12.404,0.6131833333333331,-17.7197,-9.26495,-9.22495,-1.9542500000000005,S21,G1,Boredom
4.3193,13.2669,25.2876,8.1476,-23.8343,-11.6029,-5.8156,6.0927,2.5866,-17.9545,2.4303,-2.7844,-14.7383,-21.0922,2.597366666666667,-17.91525,-0.1770500000000001,-7.683949999999999,0.1385499999999999,S21,G1,Boredom
8.9991,6.5443,20.8074,-2.2188,-21.4163,-12.8822,-8.4297,0.78817,-7.4462,-17.8643,3.001,-6.5689,-16.818,-31.6802,-0.0277500000000001,-24.2491,-1.78395,-12.65525,-3.820765,S21,G1,Boredom
4.014,4.6699,15.1137,-0.6049,-13.711,-25.4441,-5.4547,2.2226,-1.5666,-15.3107,-5.5753,-3.7045,-14.3271,-26.3217,-2.6604,-20.3244,-4.6399,-8.43865,-1.61605,S21,G1,Boredom
-9.5617,15.7485,23.5906,13.5314,-11.4066,-18.4846,0.30536,16.1893,12.6274,-5.0092,8.8592,10.6178,-0.13272,-25.2366,2.236266666666667,-12.68466,9.7385,3.8091,8.24733,S21,G1,Boredom
-23.088,16.7791,27.1142,18.8693,-7.7592,-17.3751,-0.70095,24.3303,16.0435,-2.7331,19.416,15.1411,-10.9898,-11.8698,2.423383333333333,-11.4298,17.27855,6.655200000000001,11.814675,S21,G1,Boredom
-30.8146,22.1932,26.9686,18.2309,6.8064,-23.7409,-1.1527,23.3642,13.5987,5.8266,20.7198,15.7148,-13.7877,2.9424,3.273933333333334,-5.422649999999999,18.2173,9.71265,11.10575,S21,G1,Boredom
-14.8657,26.7881,32.2645,31.237,20.498,-36.4164,-1.084,17.0233,20.6853,7.4526,26.3906,18.7225,0.86813,16.8658,9.917583333333331,8.866965,22.55655,14.06895,7.96965,S21,G1,Boredom
0.12625,20.736,44.4287,43.4628,33.3681,-48.3314,11.3288,8.5937,25.8649,8.4876,24.3135,26.9834,8.2243,29.9539,15.631741666666665,19.0891,25.64845,17.17625,9.96125,S21,G1,Boredom
0.5633,5.3919,39.5165,36.3602,45.466,-59.5315,14.1059,-6.022,21.8428,10.4476,11.4958,19.9307,1.3096,14.0566,11.2944,7.6831,15.71325,16.1452,4.04195,S21,G1,Boredom
-8.8543,-5.5262,38.6272,48.2786,56.838,-70.0596,14.7413,-19.7606,27.941,16.2411,9.3243,20.2175,11.6033,-0.88676,9.88395,5.35827,14.7709,22.09105,-2.50965,S21,G1,Boredom
-6.3475,-1.2431,32.3591,59.4337,58.9855,-79.9561,7.9303,-32.675,17.3745,4.4015,-4.0762,16.0414,2.0171,13.2664,10.5386,7.64175,5.9826,10.888000000000002,-12.37235,S21,G1,Boredom
-1.0277,-15.2686,20.539,45.0026,62.3604,-89.2587,8.4415,-44.8145,5.466,-3.7651,-3.8311,7.1765,-5.0189,16.8666,3.724499999999999,5.923849999999999,1.6727,0.8504500000000002,-18.1865,S21,G1,Boredom
13.134,-28.4524,31.654,52.6737,71.9536,-98.0032,16.3313,-56.2256,17.4854,6.8321,10.4987,14.1537,9.3822,1.7546,7.159949999999998,5.5684,12.3262,12.15875,-19.94715,S21,G1,Boredom
15.038,-28.1784,27.285,51.9821,58.2531,-105.5346,13.8701,-66.9521,15.9425,2.965,23.4255,10.8347,19.4134,-1.0427,3.140866666666668,9.18535,17.1301,9.45375,-26.541,S21,G1,Boredom
9.6905,-24.0184,21.2036,46.3939,54.2637,-100.6833,10.5686,-76.6166,10.5416,-5.6083,27.4527,0.80179,5.9022,13.1198,1.1416666666666655,9.511,14.127245,2.4666500000000005,-33.024,S21,G1,Boredom
11.0846,-21.5893,26.8454,53.4878,60.8854,-94.6428,8.9465,-64.118,15.8347,-1.3212,35.6831,9.6428,16.4131,7.6159,6.01185,12.0145,22.66295,7.25675,-27.58575,S21,G1,Boredom
12.3955,-25.2325,24.2472,48.3035,52.2937,-89.9517,13.3483,-56.319,13.898,2.71,23.665,7.0892,25.3064,-6.941,3.675949999999998,9.1827,15.3771,8.304,-21.48535,S21,G1,Boredom
5.7248,-22.731,24.7674,47.3803,41.2531,-91.4696,20.4494,-65.7818,10.0997,5.51,15.3306,-7.4362,9.688,-19.0932,0.8208333333333329,-4.7026,3.9472,7.80485,-22.666200000000003,S21,G1,Boredom
1.4302,-17.4161,28.2208,48.4895,38.7789,-88.944,12.3089,-74.675,6.5312,1.2293,7.4972,-13.6326,-4.9933,-22.8862,1.759883333333332,-13.93975,-3.0677,3.88025,-31.18305,S21,G1,Boredom
10.7277,-10.9389,19.1193,31.4801,24.1053,-76.1996,0.21106,-73.6523,-1.269,-12.9445,-7.0526,-8.3699,-10.5716,-35.613,-0.284350000000001,-23.0923,-7.71125,-7.10675,-36.72062,S21,G1,Boredom
17.4928,-5.8373,14.5144,30.8493,18.2138,-57.5276,6.6187,-55.8978,-3.6621,-15.8483,5.4941,-4.4109,3.3975,-42.0952,2.9509000000000007,-19.34885,0.5416000000000003,-9.7552,-24.63955,S21,G1,Boredom
4.5902,-17.3401,17.5955,41.8399,31.221,-47.9266,7.2091,-44.6419,-3.4424,-0.79741,8.1279,-14.0233,5.1697,-25.4695,4.996650000000002,-10.1499,-2.9477,-2.119905,-18.7164,S21,G1,Boredom
3.3273,-19.2632,24.4409,37.3544,38.9538,-43.075,7.7641,-43.9389,9.6047,10.8325,-6.4598,-5.2799,3.871,-9.8414,6.956366666666665,-2.9852,-5.86985,10.2186,-18.0874,S21,G1,Boredom
9.5479,-12.6747,31.3707,27.7044,22.5166,-37.0338,19.6455,-40.8088,19.4007,8.7008,3.5835,9.1369,0.18197,4.8491,6.9051833333333335,2.515535,6.360200000000001,14.05075,-10.58165,S21,G1,Boredom
4.5303,-8.4569,28.9947,29.4994,17.486,-20.7117,15.997,-31.94,12.8034,9.66,17.4685,22.1453,-12.1758,18.6582,8.556966666666666,3.2412,19.8069,11.2317,-7.971500000000001,S21,G1,Boredom
1.7887,-11.4068,21.8227,25.2607,21.8701,-8.8745,1.7029,-30.5174,8.578,7.5992,13.185,6.7166,-14.9025,7.0701,8.41015,-3.9162,9.9508,8.0886,-14.40725,S21,G1,Boredom
4.644,-11.7099,34.6133,23.7441,15.6184,-22.442,15.4288,-31.6498,22.1633,8.1307,11.4064,-7.7864,-2.1562,-7.4541,7.411316666666665,-4.80515,1.81,15.146999999999998,-8.110499999999998,S21,G1,Boredom
